time,depth,SM,sitename
12/18/2020,130,0.26717415,BN-MOLCO
12/18/2020,160,0.211797196,BN-MOLCO
12/19/2020,30,0.094053609,BN-MOLCO
12/19/2020,40,0.06854289,BN-MOLCO
12/19/2020,100,0.202251238,BN-MOLCO
12/19/2020,130,0.26739365,BN-MOLCO
12/19/2020,160,0.212027142,BN-MOLCO
12/20/2020,30,0.091637395,BN-MOLCO
12/20/2020,40,0.068341633,BN-MOLCO
12/20/2020,100,0.201571596,BN-MOLCO
12/20/2020,130,0.266689875,BN-MOLCO
12/20/2020,160,0.211002763,BN-MOLCO
12/21/2020,30,0.089846559,BN-MOLCO
12/21/2020,40,0.068162128,BN-MOLCO
12/21/2020,100,0.200697146,BN-MOLCO
12/21/2020,130,0.265926242,BN-MOLCO
12/21/2020,160,0.209937142,BN-MOLCO
12/22/2020,30,0.088390911,BN-MOLCO
12/22/2020,40,0.067901379,BN-MOLCO
12/22/2020,100,0.199945825,BN-MOLCO
12/22/2020,130,0.2652459,BN-MOLCO
12/22/2020,160,0.208920988,BN-MOLCO
12/23/2020,30,0.08766765,BN-MOLCO
12/23/2020,40,0.067933308,BN-MOLCO
12/23/2020,100,0.199866075,BN-MOLCO
12/23/2020,130,0.2652003,BN-MOLCO
12/23/2020,160,0.208869475,BN-MOLCO
12/27/2020,30,0.083361375,BN-MOLCO
12/27/2020,40,0.06778997,BN-MOLCO
12/27/2020,100,0.198515353,BN-MOLCO
12/27/2020,130,0.264268874,BN-MOLCO
12/27/2020,160,0.206483695,BN-MOLCO
12/28/2020,30,0.08308978,BN-MOLCO
12/28/2020,40,0.067655784,BN-MOLCO
12/28/2020,100,0.198368879,BN-MOLCO
12/28/2020,130,0.264200042,BN-MOLCO
12/28/2020,160,0.206260975,BN-MOLCO
12/29/2020,30,0.082595196,BN-MOLCO
12/29/2020,40,0.067594444,BN-MOLCO
12/29/2020,100,0.198205196,BN-MOLCO
12/29/2020,130,0.264187921,BN-MOLCO
12/29/2020,160,0.206062625,BN-MOLCO
12/30/2020,30,0.081850724,BN-MOLCO
12/30/2020,40,0.067305822,BN-MOLCO
12/30/2020,100,0.197885788,BN-MOLCO
12/30/2020,130,0.263939775,BN-MOLCO
12/30/2020,160,0.205704579,BN-MOLCO
12/31/2020,30,0.081297314,BN-MOLCO
12/31/2020,40,0.067097391,BN-MOLCO
12/31/2020,100,0.197380396,BN-MOLCO
12/31/2020,130,0.263489121,BN-MOLCO
12/31/2020,160,0.205027404,BN-MOLCO
1/1/2021,30,0.080957986,BN-MOLCO
1/1/2021,40,0.066992645,BN-MOLCO
1/1/2021,100,0.1969446,BN-MOLCO
1/1/2021,130,0.263126508,BN-MOLCO
1/1/2021,160,0.204392004,BN-MOLCO
1/2/2021,30,0.08053861,BN-MOLCO
1/2/2021,40,0.066967436,BN-MOLCO
1/2/2021,100,0.196687429,BN-MOLCO
1/2/2021,130,0.262900013,BN-MOLCO
1/2/2021,160,0.203962267,BN-MOLCO
1/3/2021,30,0.080119021,BN-MOLCO
1/3/2021,40,0.066750439,BN-MOLCO
1/3/2021,100,0.196313521,BN-MOLCO
1/3/2021,130,0.262546996,BN-MOLCO
1/3/2021,160,0.203389438,BN-MOLCO
1/4/2021,30,0.079457802,BN-MOLCO
1/4/2021,40,0.066568104,BN-MOLCO
1/4/2021,100,0.1959578,BN-MOLCO
1/4/2021,130,0.262212246,BN-MOLCO
1/4/2021,160,0.202757071,BN-MOLCO
1/5/2021,30,0.079194567,BN-MOLCO
1/5/2021,40,0.066450629,BN-MOLCO
1/5/2021,100,0.195660825,BN-MOLCO
1/5/2021,130,0.262013358,BN-MOLCO
1/5/2021,160,0.2022766,BN-MOLCO
1/6/2021,30,0.078936122,BN-MOLCO
1/6/2021,40,0.066317538,BN-MOLCO
1/6/2021,100,0.195328638,BN-MOLCO
1/6/2021,130,0.261724254,BN-MOLCO
1/6/2021,160,0.201744229,BN-MOLCO
1/7/2021,30,0.078614752,BN-MOLCO
1/7/2021,40,0.066213556,BN-MOLCO
1/7/2021,100,0.195065171,BN-MOLCO
1/7/2021,130,0.261534625,BN-MOLCO
1/7/2021,160,0.201287783,BN-MOLCO
1/8/2021,30,0.077997747,BN-MOLCO
1/8/2021,40,0.065987429,BN-MOLCO
1/8/2021,100,0.194733571,BN-MOLCO
1/8/2021,130,0.261191717,BN-MOLCO
1/8/2021,160,0.200711842,BN-MOLCO
1/9/2021,30,0.0777198,BN-MOLCO
1/9/2021,40,0.065833861,BN-MOLCO
1/9/2021,100,0.194490758,BN-MOLCO
1/9/2021,130,0.261035354,BN-MOLCO
1/9/2021,160,0.200326704,BN-MOLCO
1/10/2021,30,0.077780242,BN-MOLCO
1/10/2021,40,0.065767,BN-MOLCO
1/10/2021,100,0.194260787,BN-MOLCO
1/10/2021,130,0.260906079,BN-MOLCO
1/10/2021,160,0.200076888,BN-MOLCO
1/11/2021,30,0.077750644,BN-MOLCO
1/11/2021,40,0.065654355,BN-MOLCO
1/11/2021,100,0.193985504,BN-MOLCO
1/11/2021,130,0.260776888,BN-MOLCO
1/11/2021,160,0.199769908,BN-MOLCO
1/12/2021,30,0.077443819,BN-MOLCO
1/12/2021,40,0.065485618,BN-MOLCO
1/12/2021,100,0.193652558,BN-MOLCO
1/12/2021,130,0.260479563,BN-MOLCO
1/12/2021,160,0.199316179,BN-MOLCO
1/13/2021,30,0.077022132,BN-MOLCO
1/13/2021,40,0.06534843,BN-MOLCO
1/13/2021,100,0.193279583,BN-MOLCO
1/13/2021,130,0.260077483,BN-MOLCO
1/13/2021,160,0.19867155,BN-MOLCO
1/14/2021,30,0.076686501,BN-MOLCO
1/14/2021,40,0.065238826,BN-MOLCO
1/14/2021,100,0.192962358,BN-MOLCO
1/14/2021,130,0.259759596,BN-MOLCO
1/14/2021,160,0.198080225,BN-MOLCO
1/15/2021,30,0.076676301,BN-MOLCO
1/15/2021,40,0.065190565,BN-MOLCO
1/15/2021,100,0.192725925,BN-MOLCO
1/15/2021,130,0.259519875,BN-MOLCO
1/15/2021,160,0.197631229,BN-MOLCO
1/16/2021,30,0.076329952,BN-MOLCO
1/16/2021,40,0.065001725,BN-MOLCO
1/16/2021,100,0.192399204,BN-MOLCO
1/16/2021,130,0.259214462,BN-MOLCO
1/16/2021,160,0.197069033,BN-MOLCO
1/17/2021,30,0.076104789,BN-MOLCO
1/17/2021,40,0.064908067,BN-MOLCO
1/17/2021,100,0.192087908,BN-MOLCO
1/17/2021,130,0.258891271,BN-MOLCO
1/17/2021,160,0.196448458,BN-MOLCO
1/18/2021,30,0.075829402,BN-MOLCO
1/18/2021,40,0.064801447,BN-MOLCO
1/18/2021,100,0.191809471,BN-MOLCO
1/18/2021,130,0.258604188,BN-MOLCO
1/18/2021,160,0.195811788,BN-MOLCO
1/19/2021,30,0.075655738,BN-MOLCO
1/19/2021,40,0.064754686,BN-MOLCO
1/19/2021,100,0.191892283,BN-MOLCO
1/19/2021,130,0.258852475,BN-MOLCO
1/19/2021,160,0.195309217,BN-MOLCO
1/20/2021,30,0.075764448,BN-MOLCO
1/20/2021,40,0.064450013,BN-MOLCO
1/20/2021,100,0.191796933,BN-MOLCO
1/20/2021,130,0.258454846,BN-MOLCO
1/20/2021,160,0.194977071,BN-MOLCO
1/21/2021,30,0.075655682,BN-MOLCO
1/21/2021,40,0.064195153,BN-MOLCO
1/21/2021,100,0.191536329,BN-MOLCO
1/21/2021,130,0.258156008,BN-MOLCO
1/21/2021,160,0.194527425,BN-MOLCO
1/22/2021,30,0.075483724,BN-MOLCO
1/22/2021,40,0.064144792,BN-MOLCO
1/22/2021,100,0.191318446,BN-MOLCO
1/22/2021,130,0.258015671,BN-MOLCO
1/22/2021,160,0.194048942,BN-MOLCO
1/23/2021,30,0.075521284,BN-MOLCO
1/23/2021,40,0.064173153,BN-MOLCO
1/23/2021,100,0.191245833,BN-MOLCO
1/23/2021,130,0.257979863,BN-MOLCO
1/23/2021,160,0.1938038,BN-MOLCO
1/24/2021,30,0.075373926,BN-MOLCO
1/24/2021,40,0.064036356,BN-MOLCO
1/24/2021,100,0.191065671,BN-MOLCO
1/24/2021,130,0.257842571,BN-MOLCO
1/24/2021,160,0.193470783,BN-MOLCO
1/25/2021,30,0.074776603,BN-MOLCO
1/25/2021,40,0.063841758,BN-MOLCO
1/25/2021,100,0.190788158,BN-MOLCO
1/25/2021,130,0.257562179,BN-MOLCO
1/25/2021,160,0.192879017,BN-MOLCO
1/26/2021,30,0.074433953,BN-MOLCO
1/26/2021,40,0.063697653,BN-MOLCO
1/26/2021,100,0.190565783,BN-MOLCO
1/26/2021,130,0.257341521,BN-MOLCO
1/26/2021,160,0.192405363,BN-MOLCO
1/27/2021,30,0.074207906,BN-MOLCO
1/27/2021,40,0.063569148,BN-MOLCO
1/27/2021,100,0.19030865,BN-MOLCO
1/27/2021,130,0.257123996,BN-MOLCO
1/27/2021,160,0.191964075,BN-MOLCO
1/28/2021,30,0.075140248,BN-MOLCO
1/28/2021,40,0.06357691,BN-MOLCO
1/28/2021,100,0.190124042,BN-MOLCO
1/28/2021,130,0.257025733,BN-MOLCO
1/28/2021,160,0.191674254,BN-MOLCO
1/29/2021,30,0.1477577,BN-MOLCO
1/29/2021,40,0.09136382,BN-MOLCO
1/29/2021,100,0.189976933,BN-MOLCO
1/29/2021,130,0.257252154,BN-MOLCO
1/29/2021,160,0.191898258,BN-MOLCO
1/30/2021,30,0.152426975,BN-MOLCO
1/30/2021,40,0.123441158,BN-MOLCO
1/30/2021,100,0.190331125,BN-MOLCO
1/30/2021,130,0.2577083,BN-MOLCO
1/30/2021,160,0.192107821,BN-MOLCO
1/31/2021,30,0.142603317,BN-MOLCO
1/31/2021,40,0.120858204,BN-MOLCO
1/31/2021,100,0.190800675,BN-MOLCO
1/31/2021,130,0.257952996,BN-MOLCO
1/31/2021,160,0.1922736,BN-MOLCO
2/1/2021,30,0.137787804,BN-MOLCO
2/1/2021,40,0.116428908,BN-MOLCO
2/1/2021,100,0.191318471,BN-MOLCO
2/1/2021,130,0.258114213,BN-MOLCO
2/1/2021,160,0.19243945,BN-MOLCO
2/2/2021,30,0.132073996,BN-MOLCO
2/2/2021,40,0.11129465,BN-MOLCO
2/2/2021,100,0.191784433,BN-MOLCO
2/2/2021,130,0.258197775,BN-MOLCO
2/2/2021,160,0.192622504,BN-MOLCO
2/3/2021,30,0.123995413,BN-MOLCO
2/3/2021,40,0.10467065,BN-MOLCO
2/3/2021,100,0.192238525,BN-MOLCO
2/3/2021,130,0.2583651,BN-MOLCO
2/3/2021,160,0.192788558,BN-MOLCO
2/4/2021,30,0.1158966,BN-MOLCO
2/4/2021,40,0.097964541,BN-MOLCO
2/4/2021,100,0.192763679,BN-MOLCO
2/4/2021,130,0.2585205,BN-MOLCO
2/4/2021,160,0.192971783,BN-MOLCO
2/5/2021,30,0.11300315,BN-MOLCO
2/5/2021,40,0.094889059,BN-MOLCO
2/5/2021,100,0.193327454,BN-MOLCO
2/5/2021,130,0.258687875,BN-MOLCO
2/5/2021,160,0.193208892,BN-MOLCO
2/6/2021,30,0.112052,BN-MOLCO
2/6/2021,40,0.093179178,BN-MOLCO
2/6/2021,100,0.193705492,BN-MOLCO
2/6/2021,130,0.258849346,BN-MOLCO
2/6/2021,160,0.193438925,BN-MOLCO
2/7/2021,30,0.110167079,BN-MOLCO
2/7/2021,40,0.090731829,BN-MOLCO
2/7/2021,100,0.193975413,BN-MOLCO
2/7/2021,130,0.259025883,BN-MOLCO
2/7/2021,160,0.1936323,BN-MOLCO
2/8/2021,30,0.10733885,BN-MOLCO
2/8/2021,40,0.087510095,BN-MOLCO
2/8/2021,100,0.194207721,BN-MOLCO
2/8/2021,130,0.259145592,BN-MOLCO
2/8/2021,160,0.1938038,BN-MOLCO
2/9/2021,30,0.101955342,BN-MOLCO
2/9/2021,40,0.082354561,BN-MOLCO
2/9/2021,100,0.194227938,BN-MOLCO
2/9/2021,130,0.259223388,BN-MOLCO
2/9/2021,160,0.19390425,BN-MOLCO
2/10/2021,30,0.096764072,BN-MOLCO
2/10/2021,40,0.077410007,BN-MOLCO
2/10/2021,100,0.194144567,BN-MOLCO
2/10/2021,130,0.25925035,BN-MOLCO
2/10/2021,160,0.1939263,BN-MOLCO
2/11/2021,30,0.094961225,BN-MOLCO
2/11/2021,40,0.075373724,BN-MOLCO
2/11/2021,100,0.194280988,BN-MOLCO
2/11/2021,130,0.259343217,BN-MOLCO
2/11/2021,160,0.194046404,BN-MOLCO
2/12/2021,30,0.092660388,BN-MOLCO
2/12/2021,40,0.073077378,BN-MOLCO
2/12/2021,100,0.194152154,BN-MOLCO
2/12/2021,130,0.259400083,BN-MOLCO
2/12/2021,160,0.194075846,BN-MOLCO
2/13/2021,30,0.090268037,BN-MOLCO
2/13/2021,40,0.070864367,BN-MOLCO
2/13/2021,100,0.193879513,BN-MOLCO
2/13/2021,130,0.259370167,BN-MOLCO
2/13/2021,160,0.193982675,BN-MOLCO
2/14/2021,30,0.08810841,BN-MOLCO
2/14/2021,40,0.069349991,BN-MOLCO
2/14/2021,100,0.193503825,BN-MOLCO
2/14/2021,130,0.259247358,BN-MOLCO
2/14/2021,160,0.1937499,BN-MOLCO
2/15/2021,30,0.086490182,BN-MOLCO
2/15/2021,40,0.068134598,BN-MOLCO
2/15/2021,100,0.193141071,BN-MOLCO
2/15/2021,130,0.259133629,BN-MOLCO
2/15/2021,160,0.19351235,BN-MOLCO
2/16/2021,30,0.086145645,BN-MOLCO
2/16/2021,40,0.067897267,BN-MOLCO
2/16/2021,100,0.193130971,BN-MOLCO
2/16/2021,130,0.2591426,BN-MOLCO
2/16/2021,160,0.1935662,BN-MOLCO
2/17/2021,30,0.085326628,BN-MOLCO
2/17/2021,40,0.067454904,BN-MOLCO
2/17/2021,100,0.192922104,BN-MOLCO
2/17/2021,130,0.259127642,BN-MOLCO
2/17/2021,160,0.19356865,BN-MOLCO
2/18/2021,30,0.084301679,BN-MOLCO
2/18/2021,40,0.066816825,BN-MOLCO
2/18/2021,100,0.1924821,BN-MOLCO
2/18/2021,130,0.258948063,BN-MOLCO
2/18/2021,160,0.193306767,BN-MOLCO
2/19/2021,30,0.08318214,BN-MOLCO
2/19/2021,40,0.066041555,BN-MOLCO
2/19/2021,100,0.191965004,BN-MOLCO
2/19/2021,130,0.258649017,BN-MOLCO
2/19/2021,160,0.192900996,BN-MOLCO
2/20/2021,30,0.081667758,BN-MOLCO
2/20/2021,40,0.065334197,BN-MOLCO
2/20/2021,100,0.191401108,BN-MOLCO
2/20/2021,130,0.258227717,BN-MOLCO
2/20/2021,160,0.192298063,BN-MOLCO
2/21/2021,30,0.080619738,BN-MOLCO
2/21/2021,40,0.064854752,BN-MOLCO
2/21/2021,100,0.190923133,BN-MOLCO
2/21/2021,130,0.257869433,BN-MOLCO
2/21/2021,160,0.191851992,BN-MOLCO
2/22/2021,30,0.08042455,BN-MOLCO
2/22/2021,40,0.064619736,BN-MOLCO
2/22/2021,100,0.190615754,BN-MOLCO
2/22/2021,130,0.25768145,BN-MOLCO
2/22/2021,160,0.191572042,BN-MOLCO
2/23/2021,30,0.079693487,BN-MOLCO
2/23/2021,40,0.064316713,BN-MOLCO
2/23/2021,100,0.190306154,BN-MOLCO
2/23/2021,130,0.257481637,BN-MOLCO
2/23/2021,160,0.191204808,BN-MOLCO
2/24/2021,30,0.078835505,BN-MOLCO
2/24/2021,40,0.064178368,BN-MOLCO
2/24/2021,100,0.19011905,BN-MOLCO
2/24/2021,130,0.257281908,BN-MOLCO
2/24/2021,160,0.190845288,BN-MOLCO
2/25/2021,30,0.078223233,BN-MOLCO
2/25/2021,40,0.0640815,BN-MOLCO
2/25/2021,100,0.190016821,BN-MOLCO
2/25/2021,130,0.257138879,BN-MOLCO
2/25/2021,160,0.190558908,BN-MOLCO
2/26/2021,30,0.077962465,BN-MOLCO
2/26/2021,40,0.06392935,BN-MOLCO
2/26/2021,100,0.1898797,BN-MOLCO
2/26/2021,130,0.257046571,BN-MOLCO
2/26/2021,160,0.190316442,BN-MOLCO
2/27/2021,30,0.07749509,BN-MOLCO
2/27/2021,40,0.063803143,BN-MOLCO
2/27/2021,100,0.189700333,BN-MOLCO
2/27/2021,130,0.256873829,BN-MOLCO
2/27/2021,160,0.189940988,BN-MOLCO
2/28/2021,30,0.076756506,BN-MOLCO
2/28/2021,40,0.063646234,BN-MOLCO
2/28/2021,100,0.189526004,BN-MOLCO
2/28/2021,130,0.256665463,BN-MOLCO
2/28/2021,160,0.189522458,BN-MOLCO
3/1/2021,30,0.076390927,BN-MOLCO
3/1/2021,40,0.063597384,BN-MOLCO
3/1/2021,100,0.1894389,BN-MOLCO
3/1/2021,130,0.25654645,BN-MOLCO
3/1/2021,160,0.189217938,BN-MOLCO
3/2/2021,30,0.076289193,BN-MOLCO
3/2/2021,40,0.063598648,BN-MOLCO
3/2/2021,100,0.189371725,BN-MOLCO
3/2/2021,130,0.25651075,BN-MOLCO
3/2/2021,160,0.189036833,BN-MOLCO
3/3/2021,30,0.076061168,BN-MOLCO
3/3/2021,40,0.063479267,BN-MOLCO
3/3/2021,100,0.189249796,BN-MOLCO
3/3/2021,130,0.256394725,BN-MOLCO
3/3/2021,160,0.188783483,BN-MOLCO
3/4/2021,30,0.075651307,BN-MOLCO
3/4/2021,40,0.063395885,BN-MOLCO
3/4/2021,100,0.189098154,BN-MOLCO
3/4/2021,130,0.256257929,BN-MOLCO
3/4/2021,160,0.188429087,BN-MOLCO
3/5/2021,30,0.075460582,BN-MOLCO
3/5/2021,40,0.063443292,BN-MOLCO
3/5/2021,100,0.189085733,BN-MOLCO
3/5/2021,130,0.256213342,BN-MOLCO
3/5/2021,160,0.188289333,BN-MOLCO
3/6/2021,30,0.075638302,BN-MOLCO
3/6/2021,40,0.0633715,BN-MOLCO
3/6/2021,100,0.189063354,BN-MOLCO
3/6/2021,130,0.256248992,BN-MOLCO
3/6/2021,160,0.188289333,BN-MOLCO
3/7/2021,30,0.07556759,BN-MOLCO
3/7/2021,40,0.06329978,BN-MOLCO
3/7/2021,100,0.188884413,BN-MOLCO
3/7/2021,130,0.256133079,BN-MOLCO
3/7/2021,160,0.188115996,BN-MOLCO
3/8/2021,30,0.075149156,BN-MOLCO
3/8/2021,40,0.06322292,BN-MOLCO
3/8/2021,100,0.188715504,BN-MOLCO
3/8/2021,130,0.255957758,BN-MOLCO
3/8/2021,160,0.187834546,BN-MOLCO
3/9/2021,30,0.074499822,BN-MOLCO
3/9/2021,40,0.06306556,BN-MOLCO
3/9/2021,100,0.188541754,BN-MOLCO
3/9/2021,130,0.255720125,BN-MOLCO
3/9/2021,160,0.187459588,BN-MOLCO
3/10/2021,30,0.074860093,BN-MOLCO
3/10/2021,40,0.06321009,BN-MOLCO
3/10/2021,100,0.18858395,BN-MOLCO
3/10/2021,130,0.255711171,BN-MOLCO
3/10/2021,160,0.187469138,BN-MOLCO
3/11/2021,30,0.075324998,BN-MOLCO
3/11/2021,40,0.062744128,BN-MOLCO
3/11/2021,100,0.189329521,BN-MOLCO
3/11/2021,130,0.256201463,BN-MOLCO
3/11/2021,160,0.187260242,BN-MOLCO
3/12/2021,30,0.075229833,BN-MOLCO
3/12/2021,40,0.062552962,BN-MOLCO
3/12/2021,100,0.189247313,BN-MOLCO
3/12/2021,130,0.256162825,BN-MOLCO
3/12/2021,160,0.187039471,BN-MOLCO
3/13/2021,30,0.075094394,BN-MOLCO
3/13/2021,40,0.062527507,BN-MOLCO
3/13/2021,100,0.189068321,BN-MOLCO
3/13/2021,130,0.256023125,BN-MOLCO
3/13/2021,160,0.186814079,BN-MOLCO
3/14/2021,30,0.075072878,BN-MOLCO
3/14/2021,40,0.062526228,BN-MOLCO
3/14/2021,100,0.188978862,BN-MOLCO
3/14/2021,130,0.255984488,BN-MOLCO
3/14/2021,160,0.1866655,BN-MOLCO
3/15/2021,30,0.075765552,BN-MOLCO
3/15/2021,40,0.062668719,BN-MOLCO
3/15/2021,100,0.1890087,BN-MOLCO
3/15/2021,130,0.2560647,BN-MOLCO
3/15/2021,160,0.186766125,BN-MOLCO
3/16/2021,30,0.075780165,BN-MOLCO
3/16/2021,40,0.06261148,BN-MOLCO
3/16/2021,100,0.188847113,BN-MOLCO
3/16/2021,130,0.256011225,BN-MOLCO
3/16/2021,160,0.186761333,BN-MOLCO
3/17/2021,30,0.076631504,BN-MOLCO
3/17/2021,40,0.062326847,BN-MOLCO
3/17/2021,100,0.19052425,BN-MOLCO
3/17/2021,130,0.240527717,BN-MOLCO
3/17/2021,160,0.18431625,BN-MOLCO
3/18/2021,30,0.076753564,BN-MOLCO
3/18/2021,40,0.062134033,BN-MOLCO
3/18/2021,100,0.190770671,BN-MOLCO
3/18/2021,130,0.23739025,BN-MOLCO
3/18/2021,160,0.183815375,BN-MOLCO
3/19/2021,30,0.076626827,BN-MOLCO
3/19/2021,40,0.06202007,BN-MOLCO
3/19/2021,100,0.1906407,BN-MOLCO
3/19/2021,130,0.237296529,BN-MOLCO
3/19/2021,160,0.183713304,BN-MOLCO
3/20/2021,30,0.076558305,BN-MOLCO
3/20/2021,40,0.061920148,BN-MOLCO
3/20/2021,100,0.190478358,BN-MOLCO
3/20/2021,130,0.237188667,BN-MOLCO
3/20/2021,160,0.183599433,BN-MOLCO
3/21/2021,30,0.076318162,BN-MOLCO
3/21/2021,40,0.061830376,BN-MOLCO
3/21/2021,100,0.190296146,BN-MOLCO
3/21/2021,130,0.2370268,BN-MOLCO
3/21/2021,160,0.183383579,BN-MOLCO
3/22/2021,30,0.076062675,BN-MOLCO
3/22/2021,40,0.061710465,BN-MOLCO
3/22/2021,100,0.19011155,BN-MOLCO
3/22/2021,130,0.236833858,BN-MOLCO
3/22/2021,160,0.18308505,BN-MOLCO
3/23/2021,30,0.075817698,BN-MOLCO
3/23/2021,40,0.061678907,BN-MOLCO
3/23/2021,100,0.189981933,BN-MOLCO
3/23/2021,130,0.236680733,BN-MOLCO
3/23/2021,160,0.182789138,BN-MOLCO
3/24/2021,30,0.075678751,BN-MOLCO
3/24/2021,40,0.061656226,BN-MOLCO
3/24/2021,100,0.189899633,BN-MOLCO
3/24/2021,130,0.23660985,BN-MOLCO
3/24/2021,160,0.182614017,BN-MOLCO
3/25/2021,30,0.075405699,BN-MOLCO
3/25/2021,40,0.061580563,BN-MOLCO
3/25/2021,100,0.189775033,BN-MOLCO
3/25/2021,130,0.23653045,BN-MOLCO
3/25/2021,160,0.182448563,BN-MOLCO
3/26/2021,30,0.075238415,BN-MOLCO
3/26/2021,40,0.06138414,BN-MOLCO
3/26/2021,100,0.1896306,BN-MOLCO
3/26/2021,130,0.23638875,BN-MOLCO
3/26/2021,160,0.182214662,BN-MOLCO
3/27/2021,30,0.074915998,BN-MOLCO
3/27/2021,40,0.061274798,BN-MOLCO
3/27/2021,100,0.189438879,BN-MOLCO
3/27/2021,130,0.236164987,BN-MOLCO
3/27/2021,160,0.181881808,BN-MOLCO
3/28/2021,30,0.074811105,BN-MOLCO
3/28/2021,40,0.061284845,BN-MOLCO
3/28/2021,100,0.189311988,BN-MOLCO
3/28/2021,130,0.236029092,BN-MOLCO
3/28/2021,160,0.181608233,BN-MOLCO
3/29/2021,30,0.074907437,BN-MOLCO
3/29/2021,40,0.061347705,BN-MOLCO
3/29/2021,100,0.18923735,BN-MOLCO
3/29/2021,130,0.235995125,BN-MOLCO
3/29/2021,160,0.181457429,BN-MOLCO
3/30/2021,30,0.075193899,BN-MOLCO
3/30/2021,40,0.061357768,BN-MOLCO
3/30/2021,100,0.1891901,BN-MOLCO
3/30/2021,130,0.235997954,BN-MOLCO
3/30/2021,160,0.181436225,BN-MOLCO
3/31/2021,30,0.075402935,BN-MOLCO
3/31/2021,40,0.061366575,BN-MOLCO
3/31/2021,100,0.189118033,BN-MOLCO
3/31/2021,130,0.235949846,BN-MOLCO
3/31/2021,160,0.181367925,BN-MOLCO
4/1/2021,30,0.075577602,BN-MOLCO
4/1/2021,40,0.061403025,BN-MOLCO
4/1/2021,100,0.189055896,BN-MOLCO
4/1/2021,130,0.235921533,BN-MOLCO
4/1/2021,160,0.181316117,BN-MOLCO
4/2/2021,30,0.07545768,BN-MOLCO
4/2/2021,40,0.061315008,BN-MOLCO
4/2/2021,100,0.188963921,BN-MOLCO
4/2/2021,130,0.235845092,BN-MOLCO
4/2/2021,160,0.181160742,BN-MOLCO
4/3/2021,30,0.075301893,BN-MOLCO
4/3/2021,40,0.061218275,BN-MOLCO
4/3/2021,100,0.188874458,BN-MOLCO
4/3/2021,130,0.235731913,BN-MOLCO
4/3/2021,160,0.180974888,BN-MOLCO
4/4/2021,30,0.075343626,BN-MOLCO
4/4/2021,40,0.061317485,BN-MOLCO
4/4/2021,100,0.18883965,BN-MOLCO
4/4/2021,130,0.235726254,BN-MOLCO
4/4/2021,160,0.1809443,BN-MOLCO
4/5/2021,30,0.075935104,BN-MOLCO
4/5/2021,40,0.061533938,BN-MOLCO
4/5/2021,100,0.1888695,BN-MOLCO
4/5/2021,130,0.235796983,BN-MOLCO
4/5/2021,160,0.181045392,BN-MOLCO
4/6/2021,30,0.076026399,BN-MOLCO
4/6/2021,40,0.061474786,BN-MOLCO
4/6/2021,100,0.188807363,BN-MOLCO
4/6/2021,130,0.235768692,BN-MOLCO
4/6/2021,160,0.181043038,BN-MOLCO
4/7/2021,30,0.07592199,BN-MOLCO
4/7/2021,40,0.061410573,BN-MOLCO
4/7/2021,100,0.188752717,BN-MOLCO
4/7/2021,130,0.235689475,BN-MOLCO
4/7/2021,160,0.180970163,BN-MOLCO
4/8/2021,30,0.075709248,BN-MOLCO
4/8/2021,40,0.061345184,BN-MOLCO
4/8/2021,100,0.188663396,BN-MOLCO
4/8/2021,130,0.235627233,BN-MOLCO
4/8/2021,160,0.180869033,BN-MOLCO
4/9/2021,30,0.075735171,BN-MOLCO
4/9/2021,40,0.061365272,BN-MOLCO
4/9/2021,100,0.188618717,BN-MOLCO
4/9/2021,130,0.2356046,BN-MOLCO
4/9/2021,160,0.180869025,BN-MOLCO
4/10/2021,30,0.075589142,BN-MOLCO
4/10/2021,40,0.061288603,BN-MOLCO
4/10/2021,100,0.188536775,BN-MOLCO
4/10/2021,130,0.235556575,BN-MOLCO
4/10/2021,160,0.180822013,BN-MOLCO
4/11/2021,30,0.075388502,BN-MOLCO
4/11/2021,40,0.061186875,BN-MOLCO
4/11/2021,100,0.188380488,BN-MOLCO
4/11/2021,130,0.235463267,BN-MOLCO
4/11/2021,160,0.1806763,BN-MOLCO
4/12/2021,30,0.075290318,BN-MOLCO
4/12/2021,40,0.061220774,BN-MOLCO
4/12/2021,100,0.188276346,BN-MOLCO
4/12/2021,130,0.235353,BN-MOLCO
4/12/2021,160,0.180504754,BN-MOLCO
4/13/2021,30,0.075080005,BN-MOLCO
4/13/2021,40,0.061234665,BN-MOLCO
4/13/2021,100,0.188216808,BN-MOLCO
4/13/2021,130,0.235223025,BN-MOLCO
4/13/2021,160,0.180291129,BN-MOLCO
4/14/2021,30,0.075038224,BN-MOLCO
4/14/2021,40,0.06129496,BN-MOLCO
4/14/2021,100,0.188214333,BN-MOLCO
4/14/2021,130,0.235143938,BN-MOLCO
4/14/2021,160,0.180131583,BN-MOLCO
4/15/2021,30,0.074956289,BN-MOLCO
4/15/2021,40,0.061194407,BN-MOLCO
4/15/2021,100,0.188214329,BN-MOLCO
4/15/2021,130,0.235110067,BN-MOLCO
4/15/2021,160,0.180007304,BN-MOLCO
4/16/2021,30,0.07502244,BN-MOLCO
4/16/2021,40,0.061193147,BN-MOLCO
4/16/2021,100,0.188199433,BN-MOLCO
4/16/2021,130,0.235079013,BN-MOLCO
4/16/2021,160,0.179904154,BN-MOLCO
