sitename,time,layer,m,season,model,mean
PINO-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2018-07-18,L2,7,Accumulation,SG,NA
PINO-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,Obs,0.2602015386173
PINO-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2018-08-28,L1,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,Obs,0.29050394789166667
PINO-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2018-08-28,L2,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2018-12-11,L1,12,Release,Obs,0.2530302633542
PINO-MOLCO-BAJO,2018-12-11,L1,12,Release,CLSM,NA
PINO-MOLCO-BAJO,2018-12-11,L1,12,Release,FAO,NA
PINO-MOLCO-BAJO,2018-12-11,L1,12,Release,SG,NA
PINO-MOLCO-BAJO,2018-12-11,L2,12,Release,Obs,0.280081804632
PINO-MOLCO-BAJO,2018-12-11,L2,12,Release,CLSM,NA
PINO-MOLCO-BAJO,2018-12-11,L2,12,Release,FAO,NA
PINO-MOLCO-BAJO,2018-12-11,L2,12,Release,SG,NA
PINO-MOLCO-BAJO,2018-12-17,L1,12,Release,Obs,0.207103840755
PINO-MOLCO-BAJO,2018-12-17,L1,12,Release,CLSM,NA
PINO-MOLCO-BAJO,2018-12-17,L1,12,Release,FAO,NA
PINO-MOLCO-BAJO,2018-12-17,L1,12,Release,SG,NA
PINO-MOLCO-BAJO,2018-12-17,L2,12,Release,Obs,0.25828454260216666
PINO-MOLCO-BAJO,2018-12-17,L2,12,Release,CLSM,NA
PINO-MOLCO-BAJO,2018-12-17,L2,12,Release,FAO,NA
PINO-MOLCO-BAJO,2018-12-17,L2,12,Release,SG,NA
PINO-MOLCO-BAJO,2019-03-26,L1,3,Release,Obs,0.1666985240799
PINO-MOLCO-BAJO,2019-03-26,L1,3,Release,CLSM,NA
PINO-MOLCO-BAJO,2019-03-26,L1,3,Release,FAO,NA
PINO-MOLCO-BAJO,2019-03-26,L1,3,Release,SG,NA
PINO-MOLCO-BAJO,2019-03-26,L2,3,Release,Obs,0.1966197076995
PINO-MOLCO-BAJO,2019-03-26,L2,3,Release,CLSM,NA
PINO-MOLCO-BAJO,2019-03-26,L2,3,Release,FAO,NA
PINO-MOLCO-BAJO,2019-03-26,L2,3,Release,SG,NA
PINO-MOLCO-BAJO,2019-04-07,L1,4,Release,Obs,0.26659647510355
PINO-MOLCO-BAJO,2019-04-07,L1,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2019-04-07,L1,4,Release,FAO,NA
PINO-MOLCO-BAJO,2019-04-07,L1,4,Release,SG,NA
PINO-MOLCO-BAJO,2019-04-07,L2,4,Release,Obs,0.30380475118233335
PINO-MOLCO-BAJO,2019-04-07,L2,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2019-04-07,L2,4,Release,FAO,NA
PINO-MOLCO-BAJO,2019-04-07,L2,4,Release,SG,NA
PINO-MOLCO-BAJO,2019-05-27,L1,5,Accumulation,Obs,0.24947589312245
PINO-MOLCO-BAJO,2019-05-27,L1,5,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-05-27,L1,5,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-05-27,L1,5,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-05-27,L2,5,Accumulation,Obs,0.225725474136
PINO-MOLCO-BAJO,2019-05-27,L2,5,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-05-27,L2,5,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-05-27,L2,5,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-06-06,L1,6,Accumulation,Obs,0.28251434674595
PINO-MOLCO-BAJO,2019-06-06,L1,6,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-06-06,L1,6,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-06-06,L1,6,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-06-06,L2,6,Accumulation,Obs,0.3103499503493333
PINO-MOLCO-BAJO,2019-06-06,L2,6,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-06-06,L2,6,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-06-06,L2,6,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-07-05,L1,7,Accumulation,Obs,0.2343297275301
PINO-MOLCO-BAJO,2019-07-05,L1,7,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-07-05,L1,7,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-07-05,L1,7,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-07-05,L2,7,Accumulation,Obs,0.23399063935383335
PINO-MOLCO-BAJO,2019-07-05,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-07-05,L2,7,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-07-05,L2,7,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-08-10,L1,8,Accumulation,Obs,0.19884988835662
PINO-MOLCO-BAJO,2019-08-10,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-08-10,L1,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-08-10,L1,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2019-08-10,L2,8,Accumulation,Obs,0.22754260551526667
PINO-MOLCO-BAJO,2019-08-10,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2019-08-10,L2,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2019-08-10,L2,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-04-22,L1,4,Release,Obs,0.14290616161915
PINO-MOLCO-BAJO,2020-04-22,L1,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2020-04-22,L1,4,Release,FAO,NA
PINO-MOLCO-BAJO,2020-04-22,L1,4,Release,SG,NA
PINO-MOLCO-BAJO,2020-04-22,L2,4,Release,Obs,0.16009477460116667
PINO-MOLCO-BAJO,2020-04-22,L2,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2020-04-22,L2,4,Release,FAO,NA
PINO-MOLCO-BAJO,2020-04-22,L2,4,Release,SG,NA
PINO-MOLCO-BAJO,2020-05-03,L1,5,Accumulation,Obs,0.14626437665855
PINO-MOLCO-BAJO,2020-05-03,L1,5,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-05-03,L1,5,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-05-03,L1,5,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-05-03,L2,5,Accumulation,Obs,0.168575506534
PINO-MOLCO-BAJO,2020-05-03,L2,5,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-05-03,L2,5,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-05-03,L2,5,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-09-30,L1,9,Accumulation,Obs,0.2257068135031
PINO-MOLCO-BAJO,2020-09-30,L1,9,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-09-30,L1,9,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-09-30,L1,9,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-09-30,L2,9,Accumulation,Obs,0.25669037347150003
PINO-MOLCO-BAJO,2020-09-30,L2,9,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-09-30,L2,9,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-09-30,L2,9,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-10-20,L1,10,Accumulation,Obs,0.19000102652
PINO-MOLCO-BAJO,2020-10-20,L1,10,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-10-20,L1,10,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-10-20,L1,10,Accumulation,SG,NA
PINO-MOLCO-BAJO,2020-10-20,L2,10,Accumulation,Obs,0.24196538651733335
PINO-MOLCO-BAJO,2020-10-20,L2,10,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2020-10-20,L2,10,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2020-10-20,L2,10,Accumulation,SG,NA
PINO-MOLCO-BAJO,2021-07-07,L1,7,Accumulation,Obs,0.2278166687818
PINO-MOLCO-BAJO,2021-07-07,L1,7,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2021-07-07,L1,7,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2021-07-07,L1,7,Accumulation,SG,NA
PINO-MOLCO-BAJO,2021-07-07,L2,7,Accumulation,Obs,0.2562293856
PINO-MOLCO-BAJO,2021-07-07,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2021-07-07,L2,7,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2021-07-07,L2,7,Accumulation,SG,NA
PINO-MOLCO-BAJO,2021-09-21,L1,9,Accumulation,Obs,0.2319935464842
PINO-MOLCO-BAJO,2021-09-21,L1,9,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2021-09-21,L1,9,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2021-09-21,L1,9,Accumulation,SG,NA
PINO-MOLCO-BAJO,2021-09-21,L2,9,Accumulation,Obs,0.26761064978433335
PINO-MOLCO-BAJO,2021-09-21,L2,9,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2021-09-21,L2,9,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2021-09-21,L2,9,Accumulation,SG,NA
PINO-MOLCO-BAJO,2021-11-03,L1,11,Release,Obs,0.153237172185
PINO-MOLCO-BAJO,2021-11-03,L1,11,Release,CLSM,NA
PINO-MOLCO-BAJO,2021-11-03,L1,11,Release,FAO,NA
PINO-MOLCO-BAJO,2021-11-03,L1,11,Release,SG,NA
PINO-MOLCO-BAJO,2021-11-03,L2,11,Release,Obs,0.17148879904166667
PINO-MOLCO-BAJO,2021-11-03,L2,11,Release,CLSM,NA
PINO-MOLCO-BAJO,2021-11-03,L2,11,Release,FAO,NA
PINO-MOLCO-BAJO,2021-11-03,L2,11,Release,SG,NA
PINO-MOLCO-BAJO,2021-11-16,L1,11,Release,Obs,0.1770261904107
PINO-MOLCO-BAJO,2021-11-16,L1,11,Release,CLSM,NA
PINO-MOLCO-BAJO,2021-11-16,L1,11,Release,FAO,NA
PINO-MOLCO-BAJO,2021-11-16,L1,11,Release,SG,NA
PINO-MOLCO-BAJO,2021-11-16,L2,11,Release,Obs,0.21975935802766663
PINO-MOLCO-BAJO,2021-11-16,L2,11,Release,CLSM,NA
PINO-MOLCO-BAJO,2021-11-16,L2,11,Release,FAO,NA
PINO-MOLCO-BAJO,2021-11-16,L2,11,Release,SG,NA
PINO-MOLCO-BAJO,2022-01-19,L1,1,Release,Obs,0.15446010356588333
PINO-MOLCO-BAJO,2022-01-19,L1,1,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-01-19,L1,1,Release,FAO,NA
PINO-MOLCO-BAJO,2022-01-19,L1,1,Release,SG,NA
PINO-MOLCO-BAJO,2022-01-19,L2,1,Release,Obs,0.17734468531383332
PINO-MOLCO-BAJO,2022-01-19,L2,1,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-01-19,L2,1,Release,FAO,NA
PINO-MOLCO-BAJO,2022-01-19,L2,1,Release,SG,NA
PINO-MOLCO-BAJO,2022-04-04,L1,4,Release,Obs,0.14679831127795
PINO-MOLCO-BAJO,2022-04-04,L1,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-04-04,L1,4,Release,FAO,NA
PINO-MOLCO-BAJO,2022-04-04,L1,4,Release,SG,NA
PINO-MOLCO-BAJO,2022-04-04,L2,4,Release,Obs,0.15919403413716668
PINO-MOLCO-BAJO,2022-04-04,L2,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-04-04,L2,4,Release,FAO,NA
PINO-MOLCO-BAJO,2022-04-04,L2,4,Release,SG,NA
PINO-MOLCO-BAJO,2022-04-19,L1,4,Release,Obs,0.14679831127795
PINO-MOLCO-BAJO,2022-04-19,L1,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-04-19,L1,4,Release,FAO,NA
PINO-MOLCO-BAJO,2022-04-19,L1,4,Release,SG,NA
PINO-MOLCO-BAJO,2022-04-19,L2,4,Release,Obs,0.15919403413716668
PINO-MOLCO-BAJO,2022-04-19,L2,4,Release,CLSM,NA
PINO-MOLCO-BAJO,2022-04-19,L2,4,Release,FAO,NA
PINO-MOLCO-BAJO,2022-04-19,L2,4,Release,SG,NA
PINO-MOLCO-BAJO,2022-08-24,L1,8,Accumulation,Obs,0.2394743332431
PINO-MOLCO-BAJO,2022-08-24,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-08-24,L1,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-08-24,L1,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2022-08-24,L2,8,Accumulation,Obs,0.2736578152376667
PINO-MOLCO-BAJO,2022-08-24,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-08-24,L2,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-08-24,L2,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2022-08-25,L1,8,Accumulation,Obs,0.2394743332431
PINO-MOLCO-BAJO,2022-08-25,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-08-25,L1,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-08-25,L1,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2022-08-25,L2,8,Accumulation,Obs,0.2736578152376667
PINO-MOLCO-BAJO,2022-08-25,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-08-25,L2,8,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-08-25,L2,8,Accumulation,SG,NA
PINO-MOLCO-BAJO,2022-10-26,L1,10,Accumulation,Obs,0.181449590185
PINO-MOLCO-BAJO,2022-10-26,L1,10,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-10-26,L1,10,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-10-26,L1,10,Accumulation,SG,NA
PINO-MOLCO-BAJO,2022-10-26,L2,10,Accumulation,Obs,0.22784512974333335
PINO-MOLCO-BAJO,2022-10-26,L2,10,Accumulation,CLSM,NA
PINO-MOLCO-BAJO,2022-10-26,L2,10,Accumulation,FAO,NA
PINO-MOLCO-BAJO,2022-10-26,L2,10,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2018-02-10,L1,2,Release,Obs,0.2364404523216
PINO-MOLCO-MEDIO,2018-02-10,L1,2,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-02-10,L1,2,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-02-10,L1,2,Release,SG,NA
PINO-MOLCO-MEDIO,2018-02-10,L2,2,Release,Obs,0.26654464637508335
PINO-MOLCO-MEDIO,2018-02-10,L2,2,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-02-10,L2,2,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-02-10,L2,2,Release,SG,NA
PINO-MOLCO-MEDIO,2018-07-18,L1,7,Accumulation,Obs,0.21752142043595
PINO-MOLCO-MEDIO,2018-07-18,L1,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2018-07-18,L1,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2018-07-18,L1,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2018-07-18,L2,7,Accumulation,Obs,0.25409940939775
PINO-MOLCO-MEDIO,2018-07-18,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2018-07-18,L2,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2018-07-18,L2,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2018-08-28,L1,8,Accumulation,Obs,0.2258516843864
PINO-MOLCO-MEDIO,2018-08-28,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2018-08-28,L1,8,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2018-08-28,L1,8,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2018-08-28,L2,8,Accumulation,Obs,0.26282167169000004
PINO-MOLCO-MEDIO,2018-08-28,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2018-08-28,L2,8,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2018-08-28,L2,8,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2018-12-11,L1,12,Release,Obs,0.21847603796995
PINO-MOLCO-MEDIO,2018-12-11,L1,12,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-12-11,L1,12,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-12-11,L1,12,Release,SG,NA
PINO-MOLCO-MEDIO,2018-12-11,L2,12,Release,Obs,0.25250235747375
PINO-MOLCO-MEDIO,2018-12-11,L2,12,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-12-11,L2,12,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-12-11,L2,12,Release,SG,NA
PINO-MOLCO-MEDIO,2018-12-17,L1,12,Release,Obs,0.1866297454146
PINO-MOLCO-MEDIO,2018-12-17,L1,12,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-12-17,L1,12,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-12-17,L1,12,Release,SG,NA
PINO-MOLCO-MEDIO,2018-12-17,L2,12,Release,Obs,0.22336483745825
PINO-MOLCO-MEDIO,2018-12-17,L2,12,Release,CLSM,NA
PINO-MOLCO-MEDIO,2018-12-17,L2,12,Release,FAO,NA
PINO-MOLCO-MEDIO,2018-12-17,L2,12,Release,SG,NA
PINO-MOLCO-MEDIO,2019-03-26,L1,3,Release,Obs,0.16499373379335
PINO-MOLCO-MEDIO,2019-03-26,L1,3,Release,CLSM,NA
PINO-MOLCO-MEDIO,2019-03-26,L1,3,Release,FAO,NA
PINO-MOLCO-MEDIO,2019-03-26,L1,3,Release,SG,NA
PINO-MOLCO-MEDIO,2019-03-26,L2,3,Release,Obs,0.1902329891220833
PINO-MOLCO-MEDIO,2019-03-26,L2,3,Release,CLSM,NA
PINO-MOLCO-MEDIO,2019-03-26,L2,3,Release,FAO,NA
PINO-MOLCO-MEDIO,2019-03-26,L2,3,Release,SG,NA
PINO-MOLCO-MEDIO,2019-04-07,L1,4,Release,Obs,0.247437699606
PINO-MOLCO-MEDIO,2019-04-07,L1,4,Release,CLSM,NA
PINO-MOLCO-MEDIO,2019-04-07,L1,4,Release,FAO,NA
PINO-MOLCO-MEDIO,2019-04-07,L1,4,Release,SG,NA
PINO-MOLCO-MEDIO,2019-04-07,L2,4,Release,Obs,0.27610378551983333
PINO-MOLCO-MEDIO,2019-04-07,L2,4,Release,CLSM,NA
PINO-MOLCO-MEDIO,2019-04-07,L2,4,Release,FAO,NA
PINO-MOLCO-MEDIO,2019-04-07,L2,4,Release,SG,NA
PINO-MOLCO-MEDIO,2019-05-27,L1,5,Accumulation,Obs,0.20707309751715
PINO-MOLCO-MEDIO,2019-05-27,L1,5,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-05-27,L1,5,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-05-27,L1,5,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-05-27,L2,5,Accumulation,Obs,0.19340989554958335
PINO-MOLCO-MEDIO,2019-05-27,L2,5,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-05-27,L2,5,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-05-27,L2,5,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-06-06,L1,6,Accumulation,Obs,0.25413378320215
PINO-MOLCO-MEDIO,2019-06-06,L1,6,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-06-06,L1,6,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-06-06,L1,6,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-06-06,L2,6,Accumulation,Obs,0.27966805853625004
PINO-MOLCO-MEDIO,2019-06-06,L2,6,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-06-06,L2,6,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-06-06,L2,6,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-07-05,L1,7,Accumulation,Obs,0.20548422532445
PINO-MOLCO-MEDIO,2019-07-05,L1,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-07-05,L1,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-07-05,L1,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-07-05,L2,7,Accumulation,Obs,0.19426851022208333
PINO-MOLCO-MEDIO,2019-07-05,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-07-05,L2,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-07-05,L2,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-08-10,L1,8,Accumulation,Obs,0.18664845092558
PINO-MOLCO-MEDIO,2019-08-10,L1,8,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-08-10,L1,8,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-08-10,L1,8,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2019-08-10,L2,8,Accumulation,Obs,0.22370457854825
PINO-MOLCO-MEDIO,2019-08-10,L2,8,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2019-08-10,L2,8,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2019-08-10,L2,8,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-04-22,L1,4,Release,Obs,0.14482798592355
PINO-MOLCO-MEDIO,2020-04-22,L1,4,Release,CLSM,NA
PINO-MOLCO-MEDIO,2020-04-22,L1,4,Release,FAO,NA
PINO-MOLCO-MEDIO,2020-04-22,L1,4,Release,SG,NA
PINO-MOLCO-MEDIO,2020-04-22,L2,4,Release,Obs,0.20157763014408336
PINO-MOLCO-MEDIO,2020-04-22,L2,4,Release,CLSM,NA
PINO-MOLCO-MEDIO,2020-04-22,L2,4,Release,FAO,NA
PINO-MOLCO-MEDIO,2020-04-22,L2,4,Release,SG,NA
PINO-MOLCO-MEDIO,2020-05-03,L1,5,Accumulation,Obs,0.163995607603575
PINO-MOLCO-MEDIO,2020-05-03,L1,5,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-05-03,L1,5,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-05-03,L1,5,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-05-03,L2,5,Accumulation,Obs,0.21233334716645832
PINO-MOLCO-MEDIO,2020-05-03,L2,5,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-05-03,L2,5,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-05-03,L2,5,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-09-30,L1,9,Accumulation,Obs,0.20407885188745
PINO-MOLCO-MEDIO,2020-09-30,L1,9,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-09-30,L1,9,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-09-30,L1,9,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-09-30,L2,9,Accumulation,Obs,0.32756476402708334
PINO-MOLCO-MEDIO,2020-09-30,L2,9,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-09-30,L2,9,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-09-30,L2,9,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-10-20,L1,10,Accumulation,Obs,0.1850220793572
PINO-MOLCO-MEDIO,2020-10-20,L1,10,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-10-20,L1,10,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-10-20,L1,10,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2020-10-20,L2,10,Accumulation,Obs,0.30496661526125
PINO-MOLCO-MEDIO,2020-10-20,L2,10,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2020-10-20,L2,10,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2020-10-20,L2,10,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2021-07-07,L1,7,Accumulation,Obs,0.2210534299306
PINO-MOLCO-MEDIO,2021-07-07,L1,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2021-07-07,L1,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2021-07-07,L1,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2021-07-07,L2,7,Accumulation,Obs,0.33339557486683336
PINO-MOLCO-MEDIO,2021-07-07,L2,7,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2021-07-07,L2,7,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2021-07-07,L2,7,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2021-09-21,L1,9,Accumulation,Obs,0.2148715071342
PINO-MOLCO-MEDIO,2021-09-21,L1,9,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2021-09-21,L1,9,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2021-09-21,L1,9,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2021-09-21,L2,9,Accumulation,Obs,0.3414940970995
PINO-MOLCO-MEDIO,2021-09-21,L2,9,Accumulation,CLSM,NA
PINO-MOLCO-MEDIO,2021-09-21,L2,9,Accumulation,FAO,NA
PINO-MOLCO-MEDIO,2021-09-21,L2,9,Accumulation,SG,NA
PINO-MOLCO-MEDIO,2021-11-03,L1,11,Release,Obs,0.1527519115832
PINO-MOLCO-MEDIO,2021-11-03,L1,11,Release,CLSM,NA
PINO-MOLCO-MEDIO,2021-11-03,L1,11,Release,FAO,NA
PINO-MOLCO-MEDIO,2021-11-03,L1,11,Release,SG,NA
PINO-MOLCO-MEDIO,2021-11-03,L2,11,Release,Obs,0.21335257384516668
PINO-MOLCO-MEDIO,2021-11-03,L2,11,Release,CLSM,NA
PINO-MOLCO-MEDIO,2021-11-03,L2,11,Release,FAO,NA
PINO-MOLCO-MEDIO,2021-11-03,L2,11,Release,SG,NA
PINO-MOLCO-MEDIO,2021-11-16,L1,11,Release,Obs,0.1675957981797
PINO-MOLCO-MEDIO,2021-11-16,L1,11,Release,CLSM,NA
PINO-MOLCO-MEDIO,2021-11-16,L1,11,Release,FAO,NA
PINO-MOLCO-MEDIO,2021-11-16,L1,11,Release,SG,NA
PINO-MOLCO-MEDIO,2021-11-16,L2,11,Release,Obs,0.2718813912376667
PINO-MOLCO-MEDIO,2021-11-16,L2,11,Release,CLSM,NA
PINO-MOLCO-MEDIO,2021-11-16,L2,11,Release,FAO,NA
PINO-MOLCO-MEDIO,2021-11-16,L2,11,Release,SG,NA
PINO-MOLCO-MEDIO,2022-01-19,L1,1,Release,Obs,0.15278938419565
PINO-MOLCO-MEDIO,2022-01-19,L1,1,Release,CLSM,NA
PINO-MOLCO-MEDIO,2022-01-19,L1,1,Release,FAO,NA
PINO-MOLCO-MEDIO,2022-01-19,L1,1,Release,SG,NA
PINO-MOLCO-MEDIO,2022-01-19,L2,1,Release,Obs,0.219203461977
PINO-MOLCO-MEDIO,2022-01-19,L2,1,Release,CLSM,NA
